Date,Close,High,Low,Open,Volume
2019-03-21,276710.8125,281253.03125,275381.9375,281118.875,743824864571
2019-03-22,278337.875,279763.4375,276505.15625,276655.0,640025580984
2019-03-23,279160.125,280130.375,277784.28125,278251.09375,662573881914
2019-03-24,278215.6875,279497.21875,277104.34375,279114.28125,632554588166
2019-03-25,273187.9375,278615.40625,271088.78125,278350.1875,714137538970
2019-03-26,275199.90625,275199.90625,271876.34375,273612.4375,739446065142
2019-03-27,282305.3125,282305.3125,274548.28125,275142.1875,752695970417
2019-03-28,281544.15625,283386.09375,279548.625,282341.125,647203464975
2019-03-29,284590.09375,284692.5,278947.71875,281488.28125,758189395676
2019-03-30,285166.46875,298369.1875,281502.46875,284156.90625,675837858916
2019-03-31,284829.875,285358.5,284045.65625,285082.875,627543811244
2019-04-01,287765.9375,288222.59375,284488.8125,284826.96875,702967372499
2019-04-02,336322.15625,338118.375,287570.34375,287678.5,1469037358500
2019-04-03,342469.75,365468.875,336096.75,336327.6875,1577012987560
2019-04-04,339576.625,346573.28125,333658.96875,342351.6875,1259017171050
2019-04-05,348694.46875,349649.125,339986.0625,339577.125,1165664873880
2019-04-06,350296.21875,360404.25,345616.53125,348702.21875,1172066651050
2019-04-07,359609.375,362119.53125,349645.09375,350502.28125,1152060514120
2019-04-08,367969.6875,368712.96875,358463.75,359674.28125,1193283029690
2019-04-09,360555.4375,367979.90625,358418.0625,367979.90625,1019822752820
2019-04-10,368193.8125,374865.1875,359748.1875,360496.34375,1072145563950
2019-04-11,349551.8125,370244.6875,346020.34375,368230.46875,1142671481760
2019-04-12,351999.0625,353168.65625,342549.625,349324.96875,945794895913
2019-04-13,352492.65625,354598.375,350066.03125,351951.4375,748565766843
2019-04-14,357455.59375,358582.65625,349560.40625,352435.40625,718819906866
2019-04-15,351979.09375,360088.125,348971.84375,357427.90625,853717186074
2019-04-16,364033.1875,364331.1875,350951.84375,351942.21875,807855981645
